symbol,series,date1,prev_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_q_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
HINDPETRO, EQ,2022-12-22,232.0,234.5,234.5,225.75,230.0,230.1,229.04,2848600,6524.54,23902,1128015,39.6
HINDUNILVR, EQ,2022-12-22,2666.2,2676.5,2688.5,2642.0,2642.0,2645.35,2657.23,852567,22654.6,58992,597360,70.07
HINDWAREAP, EQ,2022-12-22,404.0,404.9,412.2,394.8,410.5,407.95,402.99,231834,934.26,8307,167289,72.16
HINDZINC, EQ,2022-12-22,323.35,324.0,326.45,311.1,320.5,320.2,318.11,752259,2392.98,22970,376567,50.06
HIRECT, EQ,2022-12-22,211.65,211.05,219.45,202.3,205.5,206.65,207.95,9974,20.74,452,6120,61.36
HISARMETAL, EQ,2022-12-22,136.5,136.1,140.7,130.5,130.5,133.25,136.87,25484,34.88,1326,12605,49.46
HITECH, EQ,2022-12-22,846.85,848.0,863.0,788.15,797.55,807.65,814.75,77138,628.48,2667,41379,53.64
HITECHCORP, EQ,2022-12-22,229.65,233.8,233.9,216.1,219.9,220.2,223.11,16908,37.72,1110,11483,67.91
HITECHGEAR, EQ,2022-12-22,246.75,242.0,249.7,227.7,241.0,237.5,234.9,6572,15.44,359,4333,65.93
HLEGLAS, EQ,2022-12-22,642.55,651.7,675.0,615.0,625.05,621.1,628.96,36501,229.58,6829,19823,54.31
HLVLTD, EQ,2022-12-22,12.7,12.3,12.6,11.35,11.9,11.8,11.86,1641910,194.8,2858,771860,47.01
HMT, BZ,2022-12-22,38.45,38.3,38.3,36.55,36.55,36.55,37.14,19893,7.39,102,None,None
HMVL, EQ,2022-12-22,56.2,56.2,57.05,54.55,54.85,54.9,55.11,38837,21.4,794,20878,53.76
HNDFDS, BE,2022-12-22,628.15,610.0,619.95,596.75,596.75,596.75,599.39,25770,154.46,2183,None,None
HNGSNGBEES, EQ,2022-12-22,268.36,274.99,286.59,273.49,281.4,282.09,276.87,98118,271.65,1034,84665,86.29
HOMEFIRST, EQ,2022-12-22,715.5,724.3,724.3,700.25,708.2,708.9,707.77,73801,522.34,7739,47330,64.13
HONAUT, EQ,2022-12-22,41492.4,41600.0,41925.9,41104.2,41800.0,41764.9,41436.3,8491,3518.35,3240,4469,52.63
HONDAPOWER, EQ,2022-12-22,2315.15,2355.0,2380.0,2132.4,2175.0,2171.95,2202.72,76377,1682.37,11967,24717,32.36
HOVS, EQ,2022-12-22,49.3,49.7,51.05,46.4,46.5,47.1,48.27,37474,18.09,881,24516,65.42
HPAL, EQ,2022-12-22,384.1,384.0,387.2,372.2,372.95,375.35,376.71,55430,208.81,3020,25362,45.76
HPIL, EQ,2022-12-22,96.25,91.8,104.55,89.55,92.6,92.6,94.01,1805,1.7,65,779,43.16
HPL, EQ,2022-12-22,98.4,98.5,99.9,91.5,93.7,93.2,94.16,508758,479.07,8776,211738,41.62
HSCL, EQ,2022-12-22,93.95,94.0,94.85,87.3,88.95,88.5,89.86,3975140,3572.06,20254,1570203,39.5
HTMEDIA, EQ,2022-12-22,22.35,22.6,22.75,20.85,20.85,21.0,21.3,619043,131.86,2328,415237,67.08
HUBTOWN, EQ,2022-12-22,48.35,48.3,48.3,45.95,45.95,45.95,46.18,305788,141.23,1209,197570,64.61
HUDCO, EQ,2022-12-22,51.9,52.6,53.1,49.0,49.8,49.95,50.29,17243013,8671.97,29921,4684047,27.16
HUDCO, N2,2022-12-22,1225.0,1220.0,1225.0,1185.0,1188.05,1188.05,1207.19,679,8.2,9,479,70.54
HUDCO, N5,2022-12-22,1161.0,1165.0,1165.0,1162.05,1162.05,1162.05,1162.1,300,3.49,2,300,100.0
HUDCO, N8,2022-12-22,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,37,0.44,2,37,100.0
HUDCO, N9,2022-12-22,1146.4,1145.0,1147.0,1143.0,1144.9,1144.04,1144.61,957,10.95,26,554,57.89
HUDCO, NB,2022-12-22,1180.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1000,11.7,2,1000,100.0
HUDCO, ND,2022-12-22,1175.02,1171.3,1178.0,1170.1,1176.96,1176.96,1171.84,405,4.75,11,254,62.72
HUDCO, NE,2022-12-22,1395.0,1394.99,1394.99,1394.0,1394.99,1394.99,1394.53,86,1.2,3,86,100.0
HUHTAMAKI, EQ,2022-12-22,196.65,195.95,224.95,187.65,220.0,220.8,214.19,1682348,3603.44,24631,451579,26.84
HYBRIDFIN, EQ,2022-12-22,23.25,25.55,25.55,25.55,25.55,25.55,25.55,47672,12.18,52,34784,72.97
IBMFNIFTY, EQ,2022-12-22,191.5,191.5,192.26,188.01,188.01,188.23,190.42,1338,2.55,82,206,15.4
IBREALEST, EQ,2022-12-22,81.6,82.0,82.55,77.55,78.45,78.55,79.26,7228013,5729.08,25301,2081438,28.8
IBUCCREDIT, N7,2022-12-22,970.2,975.8,975.8,975.8,975.8,975.8,975.8,94,0.92,2,94,100.0
IBULHSGFIN, EQ,2022-12-22,145.75,147.1,149.8,140.05,143.3,143.6,143.53,14644987,21020.5,60978,2212911,15.11
IBULHSGFIN, NA,2022-12-22,928.0,920.25,920.25,920.0,920.0,920.0,920.0,760,6.99,9,760,100.0
IBULHSGFIN, NE,2022-12-22,918.5,920.0,922.0,920.0,922.0,920.48,920.49,411,3.78,3,411,100.0
IBULHSGFIN, NG,2022-12-22,964.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1,0.01,1,1,100.0
IBULHSGFIN, NH,2022-12-22,997.5,997.5,997.5,997.5,997.5,997.5,997.5,10,0.1,1,10,100.0
IBULHSGFIN, NN,2022-12-22,983.3,988.45,988.45,988.45,988.45,988.45,988.45,5,0.05,1,5,100.0
IBULHSGFIN, NQ,2022-12-22,975.01,975.01,975.01,975.01,975.01,975.01,975.01,50,0.49,1,50,100.0
IBULHSGFIN, Y1,2022-12-22,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,10,0.1,1,10,100.0
IBULHSGFIN, Y3,2022-12-22,970.0,974.05,974.05,974.05,974.05,974.05,974.05,10,0.1,1,10,100.0
ICDSLTD, BE,2022-12-22,31.3,31.0,31.5,30.1,30.3,30.3,30.3,804,0.24,13,None,None
ICEMAKE, EQ,2022-12-22,251.65,243.0,259.45,239.1,240.0,240.15,240.07,47612,114.3,1219,40941,85.99
ICICI500, EQ,2022-12-22,26.01,26.2,26.39,25.96,26.39,26.33,26.11,24007,6.27,405,13604,56.67
ICICI5GSEC, EQ,2022-12-22,51.05,51.29,51.29,50.21,50.4,50.4,50.7,1614,0.82,19,279,17.29
ICICIALPLV, EQ,2022-12-22,176.06,176.55,176.97,174.93,175.68,175.58,175.62,50496,88.68,400,47101,93.28
ICICIAUTO, EQ,2022-12-22,128.33,128.6,129.19,126.5,126.8,126.93,127.01,21313,27.07,249,18229,85.53
ICICIB22, EQ,2022-12-22,57.24,57.5,57.93,56.14,56.64,56.61,56.49,158833,89.72,1697,100303,63.15
ICICIBANK, EQ,2022-12-22,892.25,900.5,903.85,886.35,890.4,890.65,891.61,9788367,87273.9,193085,5677336,58.0
ICICIBANKN, EQ,2022-12-22,42.76,42.86,43.06,42.36,42.49,42.44,42.51,162099,68.9,346,139736,86.2
ICICIBANKP, EQ,2022-12-22,214.84,218.47,218.47,212.8,213.71,213.47,213.86,11615,24.84,228,6420,55.27
ICICICOMMO, EQ,2022-12-22,60.29,60.2,71.99,58.61,58.61,58.76,59.66,1255,0.75,28,623,49.64
ICICICONSU, EQ,2022-12-22,77.43,76.65,77.54,76.65,76.71,76.83,77.19,6280,4.85,41,4556,72.55
ICICIFIN, EQ,2022-12-22,17.37,17.65,17.65,17.0,17.0,17.03,17.21,8162,1.4,109,4491,55.02
ICICIFMCG, EQ,2022-12-22,463.15,467.95,467.95,456.3,459.52,458.98,459.86,5605,25.78,232,3381,60.32
ICICIGI, EQ,2022-12-22,1224.4,1224.4,1243.0,1212.65,1235.2,1239.75,1226.76,533499,6544.75,30321,345125,64.69
ICICIGOLD, EQ,2022-12-22,48.16,48.19,48.39,48.06,48.25,48.26,48.24,372012,179.46,5006,312987,84.13
ICICIINFRA, EQ,2022-12-22,54.4,53.82,54.41,53.6,53.71,53.74,54.08,4590,2.48,120,2654,57.82
ICICILIQ, EQ,2022-12-22,999.99,1000.0,1000.01,999.5,1000.0,999.99,1000.0,422704,4227.04,1033,331422,78.41
ICICILOVOL, EQ,2022-12-22,144.6,145.97,145.97,143.21,144.32,143.55,143.67,32476,46.66,619,27050,83.29
ICICIM150, EQ,2022-12-22,121.57,122.89,127.0,119.51,125.67,121.79,120.9,22013,26.61,629,14496,65.85
ICICIMCAP, EQ,2022-12-22,101.74,102.94,102.94,99.98,100.5,100.77,100.9,13886,14.01,465,7884,56.78
ICICIMOM30, EQ,2022-12-22,19.88,19.9,19.9,19.55,19.63,19.62,19.66,9819,1.93,89,3302,33.63
ICICINF100, EQ,2022-12-22,201.07,203.46,203.46,198.81,199.1,199.34,200.01,10884,21.77,486,6197,56.94
ICICINIFTY, EQ,2022-12-22,198.28,199.84,199.84,196.7,197.32,197.34,197.18,608212,1199.3,4996,435177,71.55
ICICINV20, EQ,2022-12-22,99.88,100.77,100.77,99.01,99.53,99.53,99.58,23705,23.61,729,16874,71.18
ICICINXT50, EQ,2022-12-22,44.04,44.49,44.49,43.24,43.71,43.7,43.57,63042,27.47,1212,40895,64.87
ICICIPHARM, EQ,2022-12-22,83.34,87.0,87.0,82.6,83.16,83.09,83.42,39972,33.35,313,21147,52.9
ICICIPRULI, EQ,2022-12-22,454.2,454.5,458.35,446.8,450.25,450.2,450.36,766591,3452.45,19450,382929,49.95
ICICISENSX, EQ,2022-12-22,672.47,675.59,675.59,669.01,671.52,671.36,670.98,1662,11.15,148,950,57.16
ICICISILVE, EQ,2022-12-22,69.86,69.99,70.0,68.91,69.15,69.22,69.59,416780,290.04,1262,347292,83.33
ICICITECH, EQ,2022-12-22,29.9,30.44,30.45,29.71,29.85,29.93,29.84,655996,195.72,870,547157,83.41
ICIL, EQ,2022-12-22,131.35,132.35,133.2,127.05,128.4,128.1,128.71,171207,220.36,4883,84782,49.52
ICRA, EQ,2022-12-22,4468.3,4450.0,4574.8,4346.0,4400.0,4391.55,4384.55,5299,232.34,1315,3551,67.01
IDBI, EQ,2022-12-22,53.7,54.5,54.9,51.4,51.85,51.8,52.4,20514287,10749.8,34548,6582080,32.09
IDBIGOLD, EQ,2022-12-22,4998.1,5003.05,5016.55,4987.65,4990.0,4998.0,4993.78,35,1.75,23,26,74.29
IDEA, EQ,2022-12-22,8.0,8.05,8.1,7.85,8.05,8.0,7.98,84371385,6728.89,76853,34685697,41.11
IDFC, EQ,2022-12-22,80.75,81.2,81.45,77.75,79.4,79.75,79.05,12871639,10174.8,64418,4734355,36.78
IDFCFIRSTB, EQ,2022-12-22,58.95,59.4,59.6,56.3,56.85,56.95,57.32,53775906,30826.6,86023,20050652,37.29
IDFNIFTYET, EQ,2022-12-22,194.25,207.4,232.76,191.89,192.94,193.03,197.09,2677,5.28,60,1249,46.66
IEX, EQ,2022-12-22,141.1,141.2,142.1,137.6,138.5,138.4,139.0,4826324,6708.77,54017,2009393,41.63
IFBAGRO, EQ,2022-12-22,546.7,551.0,551.0,536.0,544.0,543.0,540.17,3420,18.47,370,1688,49.36
IFBIND, EQ,2022-12-22,945.6,940.0,951.95,911.0,920.0,916.75,925.89,17472,161.77,3632,6115,35.0
IFCI, EQ,2022-12-22,13.55,13.75,14.05,12.9,13.25,13.25,13.31,27290803,3633.63,19548,6603753,24.2
IFCI, NH,2022-12-22,1030.0,1032.0,1032.0,1028.0,1028.0,1028.0,1030.18,220,2.27,8,220,100.0
IFCI, NI,2022-12-22,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,9,0.2,1,9,100.0
IFCI, NL,2022-12-22,1095.0,1097.49,1097.49,1097.49,1097.49,1097.49,1097.49,10,0.11,1,10,100.0
IFGLEXPOR, EQ,2022-12-22,257.8,261.65,261.65,245.25,251.5,249.65,250.36,18818,47.11,805,12906,68.58
IGARASHI, EQ,2022-12-22,404.05,415.0,415.0,390.95,396.35,400.35,397.26,42055,167.07,2227,18883,44.9
IGL, EQ,2022-12-22,438.1,440.0,440.15,423.2,424.0,424.45,427.53,1926488,8236.32,27080,813502,42.23
IGPL, EQ,2022-12-22,517.25,517.25,519.95,502.25,511.0,508.6,507.49,31146,158.06,2231,18909,60.71
IIFCL, N4,2022-12-22,1371.99,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,150,2.05,1,150,100.0
IIFL, EQ,2022-12-22,491.15,493.6,498.15,465.55,472.65,477.55,479.39,691206,3313.55,26669,291708,42.2
IIFL, N6,2022-12-22,1026.0,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0,10,0.1,1,10,100.0
IIFL, NE,2022-12-22,1060.0,1065.01,1065.02,1065.0,1065.0,1065.0,1065.0,505,5.38,13,505,100.0
IIFL, NF,2022-12-22,1003.5,1003.55,1007.95,1003.5,1007.95,1004.96,1003.86,1533,15.39,18,1533,100.0
IIFL, NI,2022-12-22,1087.0,1073.0,1085.0,1073.0,1081.01,1081.01,1078.85,190,2.05,5,190,100.0
IIFL, NL,2022-12-22,981.82,982.0,982.1,982.0,982.0,982.0,982.08,79,0.78,6,79,100.0
IIFL, NM,2022-12-22,997.84,975.0,989.9,955.0,989.9,989.9,978.61,33,0.32,8,32,96.97
IIFLSEC, EQ,2022-12-22,66.3,66.1,66.75,64.05,65.0,65.0,64.9,714804,463.88,6491,243753,34.1
IIFLWAM, EQ,2022-12-22,1773.25,1780.0,1792.3,1740.25,1779.9,1773.25,1762.09,55953,985.94,5946,42243,75.5
IIHFL, N4,2022-12-22,1012.0,1010.0,1012.99,1010.0,1012.0,1012.0,1011.68,542,5.48,12,442,81.55
IIHFL, N5,2022-12-22,1003.79,1008.0,1008.0,1000.0,1001.97,1001.97,1002.01,2070,20.74,45,1478,71.4
IIHFL, N6,2022-12-22,1057.6,1057.3,1057.6,1055.0,1055.0,1056.08,1056.84,16,0.17,7,16,100.0
IIHFL, N7,2022-12-22,970.0,968.0,974.4,968.0,974.4,974.4,970.84,45,0.44,2,45,100.0
IIHFL, NC,2022-12-22,977.0,980.0,990.0,980.0,980.0,980.0,982.86,700,6.88,3,700,100.0
IITL, EQ,2022-12-22,83.2,81.0,82.0,80.6,81.0,81.1,81.05,2622,2.13,33,2477,94.47
IL&FSENGG, BZ,2022-12-22,14.7,14.3,14.6,14.0,14.6,14.55,14.29,31523,4.5,53,None,None
IL&FSTRANS, BZ,2022-12-22,4.75,4.6,4.7,4.55,4.55,4.55,4.56,38929,1.77,73,None,None
IMAGICAA, EQ,2022-12-22,39.05,37.5,38.15,37.1,37.1,37.1,37.23,373391,139.01,550,278994,74.72
IMFA, EQ,2022-12-22,250.5,254.25,257.05,243.95,247.0,247.25,248.07,84599,209.86,3975,36462,43.1
IMPAL, EQ,2022-12-22,725.2,731.8,739.95,724.2,738.0,737.2,734.38,8031,58.98,2552,5393,67.15
INCREDIBLE, EQ,2022-12-22,22.8,23.35,23.35,20.85,22.3,22.05,21.86,10406,2.27,147,8304,79.8
INDBANK, EQ,2022-12-22,32.8,33.8,33.8,30.0,32.45,31.6,31.59,1210099,382.27,4446,327228,27.04
INDHOTEL, EQ,2022-12-22,309.45,309.0,312.15,294.8,304.45,304.05,301.64,9373234,28273.5,135782,4090930,43.64
INDIACEM, EQ,2022-12-22,225.5,227.0,227.55,215.7,217.7,218.75,220.43,4898248,10797.3,36062,447565,9.14
INDIAGLYCO, EQ,2022-12-22,749.85,750.0,758.2,726.0,748.0,739.0,737.98,31817,234.8,3337,15941,50.1
INDIAMART, EQ,2022-12-22,4407.35,4410.0,4446.3,4326.0,4344.0,4346.6,4368.22,42281,1846.93,6868,9364,22.15
INDIANB, EQ,2022-12-22,285.75,288.0,289.6,275.05,279.85,280.45,281.25,2719690,7649.17,38583,759955,27.94
INDIANCARD, EQ,2022-12-22,224.85,224.8,233.95,220.65,230.9,227.4,226.37,7885,17.85,676,5596,70.97
INDIANHUME, EQ,2022-12-22,152.95,154.0,154.0,145.25,148.5,147.95,149.39,50836,75.95,1994,29525,58.08
INDIGO, EQ,2022-12-22,2016.25,1985.9,2015.95,1958.25,1970.85,1977.1,1987.06,1088470,21628.6,40383,364523,33.49
INDIGOPNTS, EQ,2022-12-22,1311.2,1318.1,1321.0,1284.0,1292.8,1294.0,1294.64,39638,513.17,6474,19650,49.57
INDIGRID, IV,2022-12-22,137.63,138.43,138.5,137.62,137.8,138.08,137.94,149648,206.42,815,117684,78.64
INDIGRID, NJ,2022-12-22,1048.26,1048.26,1048.26,1046.0,1048.0,1047.38,1046.92,1112,11.64,25,862,77.52
INDLMETER, BZ,2022-12-22,7.2,7.35,7.5,6.85,7.3,7.3,7.01,22870,1.6,54,None,None
INDNIPPON, EQ,2022-12-22,397.2,405.05,405.05,380.0,385.0,384.2,387.09,15402,59.62,1352,9453,61.38
INDOAMIN, EQ,2022-12-22,93.05,94.85,94.85,87.75,89.95,89.3,89.78,71475,64.17,2109,34315,48.01
INDOBORAX, EQ,2022-12-22,138.95,134.15,139.0,130.5,131.1,132.05,133.32,52539,70.05,1861,23168,44.1
INDOCO, EQ,2022-12-22,401.75,405.0,409.8,390.55,397.2,397.8,401.3,101894,408.9,6320,55613,54.58
INDORAMA, EQ,2022-12-22,59.8,60.05,61.8,56.25,57.3,57.1,58.34,175932,102.64,2165,119778,68.08
INDOSTAR, BE,2022-12-22,140.75,140.75,142.0,135.0,142.0,141.65,138.1,161709,223.31,179,None,None
INDOTECH, EQ,2022-12-22,184.8,186.95,189.95,182.0,189.95,184.4,183.74,5672,10.42,258,3615,63.73
INDOTHAI, BE,2022-12-22,345.05,335.0,360.0,327.8,327.8,327.8,336.06,6739,22.65,133,None,None
INDOWIND, BE,2022-12-22,15.0,14.85,15.2,14.25,14.25,14.25,14.3,104057,14.88,451,None,None
INDRAMEDCO, BE,2022-12-22,83.05,84.9,85.6,80.8,81.3,81.6,82.78,194431,160.94,1012,None,None
INDSWFTLAB, EQ,2022-12-22,64.15,64.3,66.0,62.5,63.2,63.25,64.29,90624,58.26,1599,36012,39.74
INDSWFTLTD, EQ,2022-12-22,9.9,9.9,10.25,9.15,9.35,9.4,9.54,38662,3.69,184,22015,56.94
INDTERRAIN, EQ,2022-12-22,71.7,71.7,72.55,67.3,68.2,67.8,68.58,443761,304.35,4869,219487,49.46
INDUSINDBK, EQ,2022-12-22,1201.8,1207.85,1208.8,1170.2,1176.0,1180.15,1184.62,2126536,25191.4,63519,848480,39.9
INDUSTOWER, EQ,2022-12-22,190.65,191.0,192.8,188.1,191.85,192.1,191.15,1599230,3056.86,15211,656417,41.05
INEOSSTYRO, EQ,2022-12-22,800.2,805.0,812.1,779.05,786.95,782.9,787.23,19193,151.09,2829,11169,58.19
INFIBEAM, EQ,2022-12-22,16.95,17.05,17.35,16.3,16.55,16.6,16.66,6743848,1123.33,7807,2996285,44.43
INFOBEAN, EQ,2022-12-22,512.95,512.9,519.3,499.25,502.0,501.5,503.03,22429,112.83,2079,13701,61.09
INFOMEDIA, EQ,2022-12-22,5.1,5.3,5.3,4.85,5.15,4.9,5.05,8952,0.45,51,4136,46.2
INFRABEES, EQ,2022-12-22,555.45,564.89,564.89,548.22,552.78,551.71,551.54,5268,29.06,366,3056,58.01
INFY, EQ,2022-12-22,1509.55,1521.5,1529.95,1511.75,1518.0,1522.05,1521.35,6302640,95885.1,162243,3744916,59.42
INGERRAND, EQ,2022-12-22,1955.65,1940.0,1962.45,1765.15,1815.0,1807.6,1840.1,46585,857.21,7202,24003,51.53
INNOVANA, SM,2022-12-22,520.0,518.0,518.0,518.0,518.0,518.0,518.0,1000,5.18,1,1000,100.0
INNOVATIVE, ST,2022-12-22,2.65,2.75,2.75,2.55,2.55,2.55,2.64,39000,1.03,13,39000,100.0
INOXGREEN, EQ,2022-12-22,47.8,47.8,48.5,44.75,45.15,45.05,45.68,992449,453.39,8175,553098,55.73
INOXLEISUR, EQ,2022-12-22,507.65,510.0,513.95,497.8,500.5,502.0,502.43,522631,2625.86,15343,215252,41.19
INOXWIND, EQ,2022-12-22,113.6,112.9,114.4,108.75,110.0,109.55,110.45,633991,700.25,6708,238113,37.56
INSECTICID, EQ,2022-12-22,751.2,755.0,755.0,721.55,741.05,734.7,732.73,18963,138.95,2215,10773,56.81
INSPIRISYS, EQ,2022-12-22,59.9,60.25,60.25,55.05,55.45,55.5,56.71,30443,17.26,344,18817,61.81
INTELLECT, EQ,2022-12-22,427.75,429.15,435.65,424.0,431.2,431.95,429.05,454913,1951.81,13573,197151,43.34
INTENTECH, EQ,2022-12-22,69.0,70.35,70.35,66.0,66.0,66.7,67.78,65472,44.38,942,40112,61.27
INTLCONV, EQ,2022-12-22,56.1,55.6,56.85,54.1,55.25,55.25,55.31,197720,109.37,1865,143080,72.36
INVENTURE, EQ,2022-12-22,2.65,2.7,2.7,2.5,2.6,2.55,2.59,6821279,176.77,3343,4242958,62.2
IOB, EQ,2022-12-22,31.35,33.0,33.55,30.1,30.75,30.7,31.06,149381287,46394.7,107498,11014794,7.37
IOC, EQ,2022-12-22,76.4,76.4,76.75,74.65,75.15,75.1,75.21,15215404,11443.9,52334,7786937,51.18
IOLCP, EQ,2022-12-22,399.7,404.0,426.0,376.35,389.0,387.1,409.44,5883018,24087.4,103950,664988,11.3
IONEXCHANG, EQ,2022-12-22,2552.25,2590.55,2612.0,2481.15,2550.0,2551.6,2533.29,39203,993.13,8114,18351,46.81
IPCALAB, EQ,2022-12-22,895.3,904.0,904.0,872.0,876.5,878.35,882.25,528360,4661.43,14938,302177,57.19
IPL, EQ,2022-12-22,247.75,247.75,249.4,235.25,241.95,241.45,239.77,89733,215.15,6994,48181,53.69
IPSL, SM,2022-12-22,89.2,92.4,94.75,84.2,87.9,87.25,87.97,94000,82.69,47,52000,55.32
IRB, EQ,2022-12-22,297.6,299.1,306.5,279.0,294.7,298.35,294.39,10082738,29682.5,79489,1521163,15.09
IRBINVIT, IV,2022-12-22,66.59,67.0,67.0,66.11,66.55,66.38,66.36,215184,142.79,829,202530,94.12
IRCON, EQ,2022-12-22,58.4,58.95,59.7,55.55,56.5,56.2,57.14,10100060,5770.99,33706,3750759,37.14
IRCTC, EQ,2022-12-22,653.55,657.0,657.45,632.25,642.35,640.95,640.46,4836262,30974.5,101592,1630535,33.71
IREDA, N5,2022-12-22,1298.18,1259.99,1259.99,1259.99,1259.99,1259.99,1259.99,39,0.49,1,39,100.0
IREDA, N7,2022-12-22,1195.0,1201.01,1205.0,1201.01,1205.0,1205.0,1204.9,308,3.71,2,308,100.0
IRFC, EQ,2022-12-22,32.3,33.0,33.4,31.0,31.35,31.25,31.63,99443583,31457.5,106013,21051496,21.17
IRFC, N2,2022-12-22,1128.0,1117.1,1121.0,1117.1,1121.0,1121.0,1120.77,17,0.19,3,16,94.12
IRFC, N3,2022-12-22,1011.0,1012.5,1048.4,1012.5,1048.4,1048.4,1016.99,8,0.08,2,8,100.0
IRFC, NA,2022-12-22,1226.0,1258.0,1258.0,1238.0,1238.0,1238.0,1238.28,256,3.17,3,253,98.83
IRFC, ND,2022-12-22,1110.0,1149.7,1150.0,1149.7,1150.0,1150.0,1149.97,10,0.11,3,10,100.0
IRFC, NE,2022-12-22,1240.06,1243.25,1245.0,1243.0,1245.0,1245.0,1244.51,200,2.49,7,200,100.0
IRFC, NI,2022-12-22,1059.0,1060.02,1060.02,1057.0,1057.0,1057.0,1059.27,141,1.49,8,141,100.0
IRFC, NJ,2022-12-22,1145.0,1138.65,1145.0,1138.5,1140.52,1140.56,1141.18,1231,14.05,15,931,75.63
IRFC, NN,2022-12-22,1063.0,1063.0,1068.0,1063.0,1068.0,1068.0,1064.53,163,1.74,6,163,100.0
IRFC, NO,2022-12-22,1157.0,1157.0,1157.0,1154.0,1154.0,1154.0,1154.6,35,0.4,3,35,100.0
IRIS, EQ,2022-12-22,77.35,78.85,78.85,72.6,74.05,74.2,74.6,27906,20.82,649,15944,57.13
IRISDOREME, EQ,2022-12-22,264.65,268.0,268.0,258.1,260.0,259.1,261.21,16700,43.62,182,6177,36.99
ISEC, EQ,2022-12-22,500.75,503.8,505.25,496.0,497.0,498.0,498.52,220419,1098.84,11608,135998,61.7
ISFT, EQ,2022-12-22,123.9,123.85,124.95,120.0,124.95,124.2,121.32,11638,14.12,420,8196,70.42
ISGEC, EQ,2022-12-22,499.55,496.55,505.0,476.2,478.0,477.75,483.77,58244,281.77,4716,29230,50.19
ISHAN, SM,2022-12-22,32.55,31.0,32.0,26.05,27.4,28.1,27.51,187200,51.5,105,107200,57.26
ISMTLTD, EQ,2022-12-22,50.6,50.6,51.65,48.25,49.9,49.65,49.91,285532,142.52,2392,177273,62.09
ITBEES, EQ,2022-12-22,29.91,30.2,30.24,29.78,29.99,29.97,29.96,2826116,846.72,8700,1500293,53.09
ITC, EQ,2022-12-22,335.15,335.65,337.4,329.9,332.8,332.45,332.77,6584445,21910.8,101460,3738058,56.77
ITDC, EQ,2022-12-22,355.05,355.05,357.8,343.5,345.9,346.55,349.0,25204,87.96,2485,11695,46.4
ITDCEM, EQ,2022-12-22,123.3,123.3,125.3,119.15,121.8,122.05,122.39,1140490,1395.9,9365,389899,34.19
ITI, EQ,2022-12-22,106.1,106.9,109.5,103.1,106.85,107.35,106.14,431694,458.18,6199,128804,29.84
IVC, EQ,2022-12-22,7.65,7.55,7.75,6.75,7.1,7.0,7.03,1447510,101.73,2053,998746,69.0
IVP, EQ,2022-12-22,124.3,126.85,126.85,122.0,122.0,123.8,124.46,11544,14.37,370,6464,55.99
IVZINGOLD, EQ,2022-12-22,4889.2,4889.4,4889.4,4880.1,4880.1,4880.1,4884.26,24,1.17,13,14,58.33
IVZINNIFTY, EQ,2022-12-22,2020.35,2008.3,2010.55,1991.05,2010.55,2010.55,2007.23,19,0.38,4,15,78.95
IWEL, EQ,2022-12-22,871.85,859.6,910.0,831.3,910.0,885.3,854.86,2178,18.62,250,1175,53.95
IZMO, EQ,2022-12-22,76.75,76.75,77.0,73.3,73.6,73.6,74.6,59844,44.65,925,30695,51.29
J&KBANK, EQ,2022-12-22,52.5,53.2,53.9,49.3,50.35,50.3,51.03,18260569,9319.18,34155,4788167,26.22
JAGRAN, EQ,2022-12-22,73.1,73.4,74.0,70.35,72.7,72.9,72.01,364209,262.26,4240,194611,53.43
JAGSNPHARM, EQ,2022-12-22,372.45,374.8,376.2,356.35,362.9,362.95,364.35,32650,118.96,2020,15321,46.92
JAIBALAJI, EQ,2022-12-22,60.75,60.85,62.9,56.9,60.5,59.55,59.7,982491,586.54,8799,361761,36.82
JAICORPLTD, EQ,2022-12-22,155.3,156.2,158.2,144.85,145.5,145.75,148.62,1674833,2489.21,17320,482962,28.84
JAINAM, SM,2022-12-22,166.25,157.95,157.95,157.95,157.95,157.95,157.95,4000,6.32,2,2000,50.0
JAIPURKURT, BE,2022-12-22,106.7,105.0,105.45,101.4,104.0,104.45,101.95,25857,26.36,121,None,None
JALAN, SM,2022-12-22,12.85,12.25,13.0,12.25,12.9,12.9,12.67,33000,4.18,11,18000,54.55
JAMNAAUTO, EQ,2022-12-22,104.4,104.95,105.5,102.5,103.05,103.35,103.31,673611,695.93,5837,375375,55.73
JASH, EQ,2022-12-22,849.9,831.15,857.9,831.15,840.0,850.25,849.28,9112,77.39,329,7878,86.46
JAYAGROGN, EQ,2022-12-22,175.85,177.55,177.55,168.05,170.05,170.7,171.96,17626,30.31,839,9835,55.8
